X,Y,Z,DeepKriging_Pred,NN_Pred,Kriging_Pred,Kriging_Var,DeepKriging_Std,NN_Std
0.1083456299148549,0.0,0.209077501454522,3.2900603,4.0311484,3.1173599814298294,0.8077490434782748,0.22067133,0.83702356
0.1083456299148549,0.0,0.2299852515999742,3.2753937,4.0321364,3.1173621832862777,0.8077490245301149,0.24903943,0.7002375
0.1083456299148549,0.0,0.2508930017454264,3.2752538,4.030855,3.117365952864429,0.8077489927431365,0.1345635,0.6537789
0.1083456299148549,0.0,0.2718007518908786,3.3211017,4.029089,3.1173717676354,0.8077489429914184,0.21087402,0.84917706
0.1083456299148549,0.0,0.2927085020363308,3.313273,4.026923,3.1173798221031035,0.8077488716505072,0.18574788,0.95196694
0.1083456299148549,0.0,0.3136162521817831,3.2711184,4.024771,3.117389744955774,0.8077487790619274,0.15631726,0.6583859
0.1083456299148549,0.0,0.3345240023272353,3.2890103,4.022975,3.117400410823998,0.8077486715944695,0.17774193,1.3017751
0.1083456299148549,0.0,0.3554317524726875,3.4535327,4.02044,3.1174100115246053,0.8077485620054402,0.42569977,1.4965036
0.1083456299148549,0.0,0.3763395026181397,3.8537734,4.017976,3.117416472319766,0.807748467250828,0.5054904,0.76011765
0.1083456299148549,0.0,0.3972472527635919,4.3646274,4.015924,3.1174181202906723,0.8077484040697758,0.590333,1.4463075
0.1083456299148549,0.0,0.4181550029090441,4.4304967,4.013657,3.117414330696992,0.807748383964561,0.58218575,1.34537
0.1083456299148549,0.0,0.4390627530544963,4.4191327,4.010772,3.1174058272259515,0.807748409733801,0.6734336,2.781769
0.1083456299148549,0.0,0.4599705031999485,4.36916,4.006766,3.1173944591059253,0.8077484750336092,0.67154175,1.6415004
0.1083456299148549,0.0,0.4808782533454007,4.2754693,4.002342,3.117382548525337,0.8077485669350726,0.66306204,0.90342546
0.1083456299148549,0.0,0.5017860034908529,3.8871872,3.999867,3.1173721231388654,0.8077486700906005,0.48797867,1.5597632
0.1444608398864732,0.0,0.0,4.0865507,3.524712,3.117358060343664,0.8077490709306778,0.58052546,0.11607764
0.1444608398864732,0.0,0.0209077501454522,4.2198257,3.5473979,3.117358044725252,0.8077490703512953,0.60298675,0.1905179
0.1444608398864732,0.0,0.0418155002909044,4.414376,3.6347806,3.1173580152342777,0.8077490691925084,0.61759126,0.24983634
0.1444608398864732,0.0,0.0627232504363566,4.4119315,3.7414894,3.1173579673297285,0.8077490670555406,0.68079257,0.35366413
0.1444608398864732,0.0,0.0836310005818088,4.123657,3.8465338,3.117357907238634,0.8077490633949207,0.5807383,0.45358938
0.1444608398864732,0.0,0.104538750727261,3.7863677,3.9335845,3.117357877443598,0.8077490574769168,0.6547214,0.7412162
0.1444608398864732,0.0,0.1254465008727132,3.6328626,3.970417,3.1173580137969035,0.8077490481781078,0.48578787,0.55734235
0.1444608398864732,0.0,0.1463542510181654,3.6490176,3.9994688,3.1173586580731616,0.8077490333601575,0.5350294,0.9391739
0.1444608398864732,0.0,0.1672620011636176,3.5339017,4.027208,3.117360551525028,0.8077490084773484,0.4178749,1.0094777
0.1444608398864732,0.0,0.1881697513090698,3.4358947,4.0537677,3.117365113917834,0.807748964224126,0.2940625,0.97726566
0.1444608398864732,0.0,0.209077501454522,3.3242385,4.0808835,3.1173747463383887,0.8077488836117948,0.2637272,0.5842244
0.1444608398864732,0.0,0.2299852515999742,3.277649,4.10761,3.117392977607545,0.8077487399086458,0.2145314,1.000776
0.1444608398864732,0.0,0.2508930017454264,3.2885134,4.121104,3.117424148097588,0.8077484979847449,0.18367994,0.8473597
0.1444608398864732,0.0,0.2718007518908786,3.3803847,4.125361,3.117472311299946,0.807748121825019,0.31243172,0.88426626
0.1444608398864732,0.0,0.2927085020363308,3.3960173,4.124884,3.11753928346725,0.8077475891927506,0.22910829,1.3182869
0.1444608398864732,0.0,0.3136162521817831,3.3360531,4.1220813,3.117622325984809,0.8077469103130962,0.21179855,2.030441
0.1444608398864732,0.0,0.3345240023272353,3.349005,4.120242,3.117712575274455,0.8077461425271661,0.19439182,1.281142
0.1444608398864732,0.0,0.3554317524726875,3.520925,4.118503,3.117795550276958,0.8077453905821931,0.28874153,0.9230947
0.1444608398864732,0.0,0.3763395026181397,4.094724,4.116583,3.117854424550514,0.8077447860582623,0.53958285,0.97062486
0.1444608398864732,0.0,0.3972472527635919,4.506062,4.1142716,3.1178753215206445,0.8077444495676007,0.58854157,0.84340364
0.1444608398864732,0.0,0.4181550029090441,4.5044413,4.112039,3.117852460186339,0.8077444505440683,0.58395916,2.3243294
0.1444608398864732,0.0,0.4390627530544963,4.2950983,4.1096053,3.117790606764042,0.8077447834828266,0.6478825,0.931981
0.1444608398864732,0.0,0.4599705031999485,4.2930126,4.106689,3.117703465553646,0.8077453720584657,0.63693213,1.4700868
0.1444608398864732,0.0,0.4808782533454007,4.580598,4.1027775,3.117608750985206,0.8077460979683747,0.7039463,1.2916024
0.1444608398864732,0.0,0.5017860034908529,4.4815626,4.0980353,3.117522361559812,0.8077468395134951,0.59677565,1.7585311
0.1805760498580916,0.0,0.0,3.9627812,3.5270607,3.117358024889415,0.8077490696364616,0.5011586,0.14141099
0.1805760498580916,0.0,0.0209077501454522,4.005994,3.5463245,3.117357965822347,0.8077490673640265,0.5629305,0.38053495
0.1805760498580916,0.0,0.0418155002909044,4.036697,3.5620432,3.117357858232729,0.8077490627921218,0.5010379,0.15347418
0.1805760498580916,0.0,0.0627232504363566,3.98594,3.6187427,3.1173576989694727,0.8077490542608246,0.540638,0.22633612
0.1805760498580916,0.0,0.0836310005818088,3.6980586,3.7270863,3.1173575588755704,0.8077490393075257,0.45299968,0.24324268
0.1805760498580916,0.0,0.104538750727261,3.4716122,3.822674,3.11735773933818,0.8077490140931973,0.43294102,0.6464899
0.1805760498580916,0.0,0.1254465008727132,3.4290125,3.926502,3.117359129679608,0.8077489716474792,0.38746926,0.4084968
0.1805760498580916,0.0,0.1463542510181654,3.4182553,3.9983656,3.1173639251504883,0.8077488974199741,0.35983914,0.62850213
0.1805760498580916,0.0,0.1672620011636176,3.430798,4.0321727,3.117376880010367,0.8077487602448588,0.40220112,0.9265564
0.1805760498580916,0.0,0.1881697513090698,3.3126874,4.059327,3.1174071317951606,0.8077484977635778,0.31636733,1.0718102
0.1805760498580916,0.0,0.209077501454522,3.2790349,4.0857673,3.1174701945261325,0.807747998770078,0.17673908,1.0485718
0.1805760498580916,0.0,0.2299852515999742,3.2820456,4.1125383,3.11758893673631,0.8077470910808174,0.09625326,1.0440891
0.1805760498580916,0.0,0.2508930017454264,3.3425455,4.143235,3.117791535309398,0.8077455502201308,0.20004171,0.90822995
0.1805760498580916,0.0,0.2718007518908786,3.528225,4.1706853,3.118104320568929,0.8077431462849443,0.38374713,0.6273728
0.1805760498580916,0.0,0.2927085020363308,3.6433895,4.18968,3.1185390837261884,0.8077397372892932,0.45374393,1.0250496
0.1805760498580916,0.0,0.3136162521817831,3.7053497,4.1971908,3.1190780500603004,0.8077353932222585,0.4631475,1.0199707
0.1805760498580916,0.0,0.3345240023272353,4.0351477,4.203254,3.1196638053165024,0.8077305006365412,0.5823094,1.1338441
0.1805760498580916,0.0,0.3554317524726875,4.463641,4.209189,3.12020278227917,0.807725772434141,0.59839493,1.4271185
0.1805760498580916,0.0,0.3763395026181397,4.5968595,4.211581,3.1205866198876406,0.8077221041524103,0.6278602,1.2141455
0.1805760498580916,0.0,0.3972472527635919,4.499308,4.2121143,3.1207263758208,0.8077202949846461,0.56342787,1.4059786
0.1805760498580916,0.0,0.4181550029090441,4.289844,4.2086444,3.120585398814197,0.8077207525233538,0.6088596,1.0482888
0.1805760498580916,0.0,0.4390627530544963,4.063293,4.2058797,3.1201945340185864,0.8077233390117065,0.51421005,1.8702108
0.1805760498580916,0.0,0.4599705031999485,4.0155277,4.2032113,3.1196412320954154,0.8077274421067627,0.6006066,2.2341058
0.1805760498580916,0.0,0.4808782533454007,4.2271323,4.2002487,3.119037790824955,0.8077322184186743,0.57270384,0.8017265
0.1805760498580916,0.0,0.5017860034908529,4.51159,4.19584,3.1184844765370534,0.807736872849233,0.6259611,0.8548578
0.2166912598297098,0.0,0.0,3.3650563,3.5298722,3.11735792850112,0.8077490660158291,0.23502254,0.19887407
0.2166912598297098,0.0,0.0209077501454522,3.3554392,3.5409353,3.117357756565778,0.8077490589699649,0.30253693,0.11558241
0.2166912598297098,0.0,0.0418155002909044,3.4378746,3.556977,3.117357464272561,0.8077490446549916,0.2599652,0.12390496
0.2166912598297098,0.0,0.0627232504363566,3.3885117,3.568408,3.1173571167568976,0.807749017428002,0.26408193,0.12277286
0.2166912598297098,0.0,0.0836310005818088,3.287884,3.5801728,3.117357170881452,0.8077489679793873,0.1756663,0.115406714
0.2166912598297098,0.0,0.104538750727261,3.2726555,3.6950336,3.1173592497441307,0.8077488794217031,0.08570521,0.46478373
0.2166912598297098,0.0,0.1254465008727132,3.271439,3.7675164,3.1173679318661747,0.8077487168230099,0.07406384,0.1767821
0.2166912598297098,0.0,0.1463542510181654,3.2724233,3.8912284,3.1173943875646946,0.8077484029369961,0.10668069,0.5348303
0.2166912598297098,0.0,0.1672620011636176,3.2725108,3.9898796,3.1174627763045124,0.8077477710736614,0.11348632,0.7873958
0.2166912598297098,0.0,0.1881697513090698,3.2710335,4.0498247,3.117619595521729,0.8077464898161414,0.10536934,0.96279365
0.2166912598297098,0.0,0.209077501454522,3.2654808,4.0846915,3.1179438838493523,0.8077439683657185,0.119558096,0.6964656
0.2166912598297098,0.0,0.2299852515999742,3.2706134,4.116299,3.1185521255480304,0.807739277117356,0.17518704,1.0463514
0.2166912598297098,0.0,0.2508930017454264,3.300795,4.142517,3.119587474663014,0.8077311512854702,0.26447397,1.3218887
0.2166912598297098,0.0,0.2718007518908786,3.6146417,4.17108,3.1211826498382296,0.807718177172812,0.5326862,1.4181758
0.2166912598297098,0.0,0.2927085020363308,3.9404712,4.202506,3.123394592619164,0.8076992699094901,0.5711305,0.5968212
0.2166912598297098,0.0,0.3136162521817831,3.906841,4.231297,3.126127857301636,0.8076744746606381,0.55062056,1.3510562
0.2166912598297098,0.0,0.3345240023272353,4.156074,4.2537527,3.1290845961035747,0.8076458646701342,0.579402,1.3937118
0.2166912598297098,0.0,0.3554317524726875,4.6772866,4.26404,3.131785161079473,0.807617918316428,0.61233723,0.84721446
0.2166912598297098,0.0,0.3763395026181397,4.9514775,4.271085,3.133680272782339,0.8075966453440023,0.6769927,0.6729409
0.2166912598297098,0.0,0.3972472527635919,4.9007277,4.2781715,3.134327073181525,0.8075873960185612,0.7004863,1.5774788
0.2166912598297098,0.0,0.4181550029090441,4.4650717,4.2832317,3.1335547542779008,0.8075924651013414,0.6642504,1.3673987
0.2166912598297098,0.0,0.4390627530544963,3.8049917,4.287056,3.131536414792832,0.8076100972999297,0.54525334,1.6079868
0.2166912598297098,0.0,0.4599705031999485,3.6293156,4.288983,3.12872664304511,0.8076355390309989,0.5683227,1.7075328
0.2166912598297098,0.0,0.4808782533454007,4.0055814,4.28931,3.125695327919728,0.8076632436584166,0.47330734,1.1775516
0.2166912598297098,0.0,0.5017860034908529,4.250954,4.2885375,3.122940621585081,0.8076887670630731,0.5933711,1.1442612
0.2528064698013282,0.0,0.0,3.312657,3.5264666,3.117357734958606,0.8077490583370844,0.22763318,0.12716578
0.2528064698013282,0.0,0.0209077501454522,3.2761455,3.5376742,3.11735735739301,0.8077490410226886,0.106166914,0.1402409
0.2528064698013282,0.0,0.0418155002909044,3.285001,3.5479364,3.117356804645383,0.80774900528285,0.21824567,0.23034167
0.2528064698013282,0.0,0.0627232504363566,3.2908611,3.561152,3.11735653686819,0.8077489352493739,0.14636798,0.11455236
0.2528064698013282,0.0,0.0836310005818088,3.2741542,3.5717638,3.1173586268962064,0.8077488012906049,0.13136147,0.14151539
0.2528064698013282,0.0,0.104538750727261,3.2709198,3.5818434,3.1173698206828724,0.8077485417763789,0.10237156,0.11901151
0.2528064698013282,0.0,0.1254465008727132,3.2705023,3.6385922,3.11740865695631,0.8077480168957503,0.124527246,0.12749198
0.2528064698013282,0.0,0.1463542510181654,3.272134,3.7367082,3.117520030027533,0.8077469055215479,0.06343704,0.19931608
0.2528064698013282,0.0,0.1672620011636176,3.2744827,3.829459,3.117800899482798,0.8077445057322087,0.16368678,0.7195722
0.2528064698013282,0.0,0.1881697513090698,3.271229,3.9470336,3.118437850530757,0.8077394000299947,0.16648515,0.9023572
0.2528064698013282,0.0,0.209077501454522,3.2649705,4.0361166,3.119747811168144,0.8077289628485861,0.09620361,0.84761107
0.2528064698013282,0.0,0.2299852515999742,3.269598,4.0888968,3.122196710350825,0.8077087291491859,0.14548428,0.8761697
0.2528064698013282,0.0,0.2508930017454264,3.5017684,4.1219954,3.126353916779319,0.8076717821310896,0.39972085,1.1399441
0.2528064698013282,0.0,0.2718007518908786,4.203546,4.153925,3.132739932081513,0.8076087582929222,0.59728444,0.9166859
0.2528064698013282,0.0,0.2927085020363308,4.739359,4.1851006,3.1415614335864968,0.807509875973216,0.71377087,0.9564829
0.2528064698013282,0.0,0.3136162521817831,4.982361,4.2145224,3.15240517463064,0.8073706696259528,0.83173054,0.6748155
0.2528064698013282,0.0,0.3345240023272353,5.1709766,4.246358,3.1640461614644755,0.8072008106331916,0.7533124,1.1190658
0.2528064698013282,0.0,0.3554317524726875,5.3781767,4.276487,3.174546936965939,0.8070301294835706,0.705687,0.73768413
0.2528064698013282,0.0,0.3763395026181397,5.4280696,4.3003917,3.1817259315155293,0.8069029533094343,0.74759954,0.8626254
0.2528064698013282,0.0,0.3972472527635919,5.3968368,4.3167367,3.183872305621915,0.8068585882785303,0.7739669,0.882525
0.2528064698013282,0.0,0.4181550029090441,5.2987046,4.3241515,3.1803987591582725,0.8069096617608179,0.74142516,1.2259831
0.2528064698013282,0.0,0.4390627530544963,5.127282,4.3317003,3.172097523117112,0.8070356119157578,0.81905454,1.4455894
0.2528064698013282,0.0,0.4599705031999485,5.0743575,4.3384175,3.1608505173468884,0.8071963720657004,0.76115537,1.5314671
0.2528064698013282,0.0,0.4808782533454007,5.130054,4.343626,3.1489369932627977,0.8073538039653186,0.7784992,1.417484
0.2528064698013282,0.0,0.5017860034908529,4.8630104,4.3479624,3.1382861782879377,0.8074850184655434,0.6597671,1.7578669
0.2889216797729465,0.0,0.0,3.2769117,3.5179284,3.1173574646276374,0.8077490462936597,0.1843267,0.12013755
0.2889216797729465,0.0,0.0209077501454522,3.271846,3.5308497,3.1173568673581085,0.807749012429343,0.12669758,0.11745705
0.2889216797729465,0.0,0.0418155002909044,3.2709465,3.5424926,3.117356305675219,0.8077489407536455,0.110045485,0.18945237
0.2889216797729465,0.0,0.0627232504363566,3.2736766,3.550821,3.117357619899884,0.8077487939239048,0.14888324,0.15130493
0.2889216797729465,0.0,0.0836310005818088,3.2724125,3.5622318,3.117367839599228,0.807748492697336,0.12054951,0.12044648
0.2889216797729465,0.0,0.104538750727261,3.269723,3.5727115,3.1174087866282374,0.8077478529496527,0.051553544,0.10309998
0.2889216797729465,0.0,0.1254465008727132,3.2710571,3.5816147,3.1175394964129906,0.8077464294979882,0.12062568,0.11118876
0.2889216797729465,0.0,0.1463542510181654,3.2771173,3.590823,3.117902206976745,0.8077431678593936,0.18647902,0.14721616
0.2889216797729465,0.0,0.1672620011636176,3.283775,3.696092,3.118803571556572,0.8077356990585749,0.20722182,0.21042861
0.2889216797729465,0.0,0.1881697513090698,3.2841763,3.7517145,3.120832886629179,0.8077189885828663,0.20722969,0.28309432
0.2889216797729465,0.0,0.209077501454522,3.2687297,3.8805728,3.124988733720734,0.8076827752819766,0.32853806,0.5411279
0.2889216797729465,0.0,0.2299852515999742,3.2665708,3.998218,3.132732615457724,0.8076068698772952,0.32011965,0.9861299
0.2889216797729465,0.0,0.2508930017454264,3.5367713,4.0729585,3.145835180760732,0.8074539379555267,0.5732017,0.5003272
0.2889216797729465,0.0,0.2718007518908786,5.1342835,4.120268,3.165882586059082,0.8071634932261375,0.85646486,0.84413856
0.2889216797729465,0.0,0.2927085020363308,5.4834776,4.1528497,3.193432096367105,0.8066597849607721,0.8099682,0.46229357
0.2889216797729465,0.0,0.3136162521817831,5.3337364,4.1841984,3.2270560986266985,0.8058915486839824,0.7339334,0.85815907
0.2889216797729465,0.0,0.3345240023272353,5.206158,4.2171183,3.262777232128164,0.8049029974885433,0.8503141,0.82789063
0.2889216797729465,0.0,0.3554317524726875,5.133661,4.251584,3.294450408237582,0.8038881190377605,0.7817134,0.66134566
0.2889216797729465,0.0,0.3763395026181397,5.095961,4.2852798,3.3153104946343035,0.8031518607919047,0.75070465,1.6256336
0.2889216797729465,0.0,0.3972472527635919,5.0543494,4.316527,3.320252461400789,0.8029592364136849,0.7733985,1.050921
0.2889216797729465,0.0,0.4181550029090441,5.0980067,4.344719,3.3078323366586675,0.8033717473918468,0.7304014,1.9573293
0.2889216797729465,0.0,0.4390627530544963,5.1342044,4.366865,3.2809371332929214,0.8042120213411231,0.8381706,1.3516717
0.2889216797729465,0.0,0.4599705031999485,5.1566477,4.3743386,3.245712601727796,0.8051865076991251,0.74069136,1.0628752
0.2889216797729465,0.0,0.4808782533454007,5.139261,4.3808684,3.2092853956781133,0.8060520934784942,0.714718,1.5707757
0.2889216797729465,0.0,0.5017860034908529,5.1119714,4.388462,3.177430806846554,0.8066993411518462,0.72475326,1.6380459
