Name,X,Y,Z,RQD_Pct,Cr_ppm,CP_Total,PO_Total,PY_Total
KV122,3498838.89,7512200.13,197.2,96.18,226.95,1.0,2.0,0.0
KV122,3498839.53,7512200.12,195.3,97.0,394.0,1.0,1.6,0.0
KV122,3498843.38,7512200.08,183.94,97.0,175.5,2.0,2.0,0.0
KV122,3498844.02,7512200.07,182.04,97.0,183.5,2.0,3.0,0.0
KV122,3498847.12,7512200.06,172.53,92.0,350.5,1.0,2.3,0.0
KV122,3498848.35,7512200.06,168.73,92.0,993.22,2.0,3.06,0.0
KV122,3498848.97,7512200.06,166.83,92.0,589.0,3.0,3.0,0.0
KV122,3498849.59,7512200.06,164.93,92.0,229.73,4.7,2.8,0.0
KV122,3498850.21,7512200.06,163.03,94.8,1131.0,1.1,2.2,0.0
KV122,3498850.83,7512200.06,161.12,96.0,997.5,2.0,4.0,0.0
KV122,3498851.45,7512200.05,159.22,96.0,627.5,2.0,4.0,0.0
KV122,3498852.07,7512200.05,157.32,96.0,735.95,1.92,3.92,0.0
KV122,3498852.69,7512200.05,155.42,91.05,814.75,1.49,3.0,0.0
KV122,3498853.31,7512200.05,153.52,87.0,614.61,1.03,2.04,0.0
KV122,3498853.93,7512200.05,151.62,87.0,513.25,1.0,1.52,0.0
KV122,3498854.55,7512200.05,149.71,90.85,639.75,1.0,1.0,0.0
KV122,3498856.41,7512200.04,144.01,98.0,226.0,1.0,2.0,0.0
KV122,3498857.02,7512200.04,142.11,98.0,247.0,1.0,3.0,0.0
KV122,3498857.64,7512200.04,140.21,98.0,343.5,1.0,2.4,0.0
KV122,3498871.6,7512199.8,96.38,88.0,353.67,1.0,1.92,0.0
KV122,3498872.2,7512199.78,94.47,99.7,173.0,1.0,2.0,0.0
KV122,3498872.8,7512199.77,92.56,100.0,143.0,1.0,2.0,0.0
KV122,3498883.45,7512199.66,58.17,99.0,220.18,1.0,3.0,0.0
KV122,3498891.51,7512199.82,31.36,95.6,676.5,1.0,2.0,0.0
KV122,3498892.08,7512199.83,29.44,99.0,438.0,1.0,2.0,0.0
KV122,3498892.64,7512199.84,27.52,99.0,415.0,1.0,2.0,0.0
KV122,3498893.21,7512199.84,25.6,99.0,404.0,1.0,2.0,0.0
KV122,3498893.77,7512199.85,23.69,99.0,345.0,1.0,2.0,0.0
KV122,3498894.34,7512199.86,21.77,99.0,371.5,1.0,2.0,0.0
KV122,3498894.9,7512199.87,19.85,99.0,441.0,1.0,2.0,0.0
KV122,3498895.47,7512199.88,17.93,99.0,498.5,1.0,2.0,0.0
KV122,3498896.03,7512199.89,16.01,99.0,579.0,1.0,2.0,0.0
KV122,3498896.6,7512199.9,14.09,97.4,608.5,1.0,2.0,0.0
KV122,3498903.91,7512199.98,-10.86,86.03,976.77,1.0,1.53,0.0
KV122,3498904.47,7512199.98,-12.78,94.0,1175.0,1.0,2.0,0.0
KV122,3498905.03,7512199.98,-14.7,94.0,672.58,1.0,1.27,0.0
KV122,3498907.26,7512199.97,-22.38,94.0,1193.25,1.0,2.78,0.0
KV122,3498907.82,7512199.97,-24.3,94.0,545.5,1.0,3.0,0.0
KV122,3498908.37,7512199.97,-26.22,94.0,756.15,1.0,3.65,0.0
KV122,3498908.93,7512199.97,-28.14,94.0,799.45,1.0,2.85,0.0
KV122,3498916.7,7512199.92,-55.04,99.0,368.0,1.0,2.0,0.0
KV122,3498917.24,7512199.9,-56.97,99.0,376.0,1.0,2.0,0.0
KV122,3498917.79,7512199.88,-58.89,99.0,380.5,1.0,2.0,0.0
KV122,3498918.33,7512199.86,-60.82,99.0,336.0,1.0,2.0,0.0
KV122,3498918.88,7512199.85,-62.74,99.0,324.0,1.0,2.0,0.0
KV122,3498919.42,7512199.83,-64.66,99.0,278.0,1.0,2.0,0.0
KV122,3498919.97,7512199.81,-66.59,99.0,235.0,2.0,4.0,0.0
KV122,3498920.51,7512199.79,-68.51,99.0,310.38,1.88,3.75,0.0
KV122,3498921.06,7512199.77,-70.44,96.15,420.05,1.0,2.0,0.0
KV122,3498921.6,7512199.76,-72.36,96.0,385.6,1.0,2.58,0.0
KV122,3498922.69,7512199.72,-76.21,96.0,219.0,2.0,4.0,0.0
KV122,3498923.24,7512199.7,-78.13,96.0,339.5,2.0,4.0,0.0
KV122,3498923.78,7512199.68,-80.06,97.2,641.35,2.6,3.65,0.0
KV122,3498924.33,7512199.67,-81.98,99.0,498.0,3.0,4.0,0.0
KV122,3498924.87,7512199.65,-83.91,99.0,472.0,3.0,4.0,0.0
KV122,3498925.41,7512199.63,-85.83,99.0,503.0,3.0,4.0,0.0
KV122,3498925.96,7512199.61,-87.76,99.0,384.0,3.0,4.0,0.0
KV122,3498926.5,7512199.59,-89.68,99.0,377.0,3.0,4.0,0.0
KV122,3498927.05,7512199.58,-91.6,99.0,429.0,3.0,4.0,0.0
KV122,3498927.59,7512199.56,-93.53,99.0,269.0,3.0,4.0,0.0
KV122,3498928.14,7512199.54,-95.45,99.0,341.9,3.9,4.9,0.0
KV122,3498928.68,7512199.52,-97.38,99.0,331.0,4.0,5.0,0.0
KV122,3498929.23,7512199.5,-99.3,99.0,342.0,4.0,5.0,0.0
KV122,3498929.77,7512199.49,-101.23,99.0,442.08,3.47,4.47,0.0
KV122,3498930.32,7512199.47,-103.15,99.0,601.0,2.0,3.0,0.0
KV122,3498930.86,7512199.45,-105.07,99.0,613.45,2.78,3.78,0.0
KV122,3498931.41,7512199.43,-107.0,99.0,471.0,3.0,4.0,0.0
KV122,3498931.95,7512199.41,-108.92,99.0,529.0,3.0,4.0,0.0
KV122,3498932.5,7512199.4,-110.85,99.0,522.0,3.0,4.0,0.0
KV122,3498933.04,7512199.38,-112.77,99.0,393.88,2.63,4.0,0.0
KV122,3498933.59,7512199.36,-114.7,99.0,227.1,3.4,4.8,0.0
KV122,3498934.13,7512199.34,-116.62,99.0,221.58,2.98,3.98,0.0
KV122,3498934.67,7512199.32,-118.55,99.0,142.5,4.0,5.0,0.0
KV122,3498935.21,7512199.3,-120.47,99.0,147.5,4.0,5.0,0.0
KV122,3498935.74,7512199.28,-122.4,96.25,262.52,2.97,4.53,0.0
KV122,3498936.27,7512199.25,-124.33,96.0,150.18,2.53,3.53,0.0
KV122,3498936.81,7512199.23,-126.25,96.0,148.63,2.96,4.92,0.0
KV122,3498937.34,7512199.21,-128.18,96.0,200.0,3.0,5.0,0.0
KV122,3498937.88,7512199.19,-130.11,97.95,136.5,3.0,5.0,0.0
KV122,3498938.41,7512199.17,-132.04,99.0,362.2,3.8,5.0,0.0
KV122,3498938.94,7512199.14,-133.96,99.0,446.0,4.0,5.0,0.0
KV122,3498939.48,7512199.12,-135.89,99.0,439.0,4.0,5.0,0.0
KV122,3498940.01,7512199.1,-137.82,99.0,482.0,4.0,5.0,0.0
KV122,3498940.54,7512199.08,-139.75,98.13,477.5,4.0,5.0,0.0
KV122,3498941.08,7512199.05,-141.67,98.0,396.1,2.85,4.43,0.0
KV122,3498941.61,7512199.03,-143.6,98.0,297.0,2.0,4.0,0.0
KV122,3498942.15,7512199.01,-145.53,98.0,371.0,2.0,4.0,0.0
KV122,3498942.68,7512198.99,-147.45,88.55,513.0,2.0,3.5,0.0
KV122,3498943.21,7512198.96,-149.38,80.0,399.0,2.0,3.0,0.0
KV122,3498943.75,7512198.94,-151.31,94.0,487.63,2.88,3.88,0.0
KV122,3498944.28,7512198.92,-153.24,94.0,366.7,2.1,3.1,0.0
KV122,3498944.82,7512198.9,-155.16,94.0,483.0,3.85,2.85,0.0
KV122,3498945.35,7512198.88,-157.09,87.82,414.85,3.0,4.0,0.0
KV122,3498945.88,7512198.85,-159.02,88.4,335.0,3.0,4.0,0.0
KV122,3498946.42,7512198.83,-160.95,98.0,402.0,3.0,4.0,0.0
KV122,3498946.95,7512198.81,-162.87,98.0,399.52,2.65,3.83,0.0
KV122,3498947.49,7512198.79,-164.8,98.0,167.75,1.0,3.0,0.0
KV122,3498948.02,7512198.76,-166.73,98.0,96.8,1.0,3.0,0.0
KV122,3498948.55,7512198.74,-168.65,98.0,43.9,1.95,2.05,0.0
KV122,3498949.09,7512198.72,-170.58,91.53,90.05,2.0,2.1,0.0
KV122,3498949.62,7512198.7,-172.51,91.0,174.0,2.0,3.0,0.0
KV122,3498950.16,7512198.67,-174.44,91.0,266.5,2.0,3.0,0.0
KV122,3498950.69,7512198.65,-176.36,91.0,142.91,1.62,2.62,0.0
KV122,3498953.89,7512198.48,-187.93,94.07,84.74,1.0,1.0,0.0
KV122,3498966.68,7512197.73,-234.19,84.0,185.5,1.0,1.0,0.0
KV122,3498967.21,7512197.7,-236.11,86.2,226.0,1.0,1.0,0.0
KV122,3498967.74,7512197.67,-238.04,95.0,261.1,1.0,1.95,0.0
KV122,3498968.28,7512197.64,-239.97,95.0,323.4,1.0,1.4,0.0
KV122,3498968.81,7512197.6,-241.9,95.0,174.0,1.0,1.0,0.0
KV122,3498969.34,7512197.57,-243.82,95.0,124.5,1.0,1.0,0.0
KV122,3498969.87,7512197.54,-245.75,98.7,127.6,1.0,1.0,0.0
KV122,3498970.41,7512197.51,-247.68,99.0,136.0,1.0,1.0,0.0
KV122,3498970.94,7512197.48,-249.61,99.0,182.0,1.0,1.0,0.0
KV122,3498971.47,7512197.45,-251.53,99.0,142.0,1.0,1.0,0.0
KV122,3498972.01,7512197.42,-253.46,99.0,129.4,1.0,1.55,0.0
KV122,3498972.54,7512197.39,-255.39,94.75,136.0,1.0,2.0,0.0
KV122,3498973.07,7512197.36,-257.32,65.0,227.68,1.0,2.72,0.0
KV122,3498973.6,7512197.32,-259.24,89.75,200.0,1.0,3.9,0.0
KV122,3498974.14,7512197.29,-261.17,98.0,201.46,1.0,2.0,0.0
KV122,3498974.67,7512197.26,-263.1,98.0,233.0,1.0,2.0,0.0
KV122,3498975.2,7512197.23,-265.03,98.0,140.0,1.0,2.0,0.0
KV122,3498975.74,7512197.2,-266.95,94.36,210.0,1.0,2.0,0.0
KV122,3498976.27,7512197.17,-268.88,91.0,294.0,1.0,2.0,0.0
KV122,3498976.8,7512197.14,-270.81,91.0,235.0,1.0,2.0,0.0
KV122,3498977.33,7512197.11,-272.74,91.0,274.0,1.0,2.0,0.0
KV122,3498977.87,7512197.07,-274.66,91.0,229.0,1.0,2.0,0.0
KV122,3498978.4,7512197.04,-276.59,91.0,175.5,1.0,2.0,0.0
KV122,3498978.93,7512197.01,-278.52,61.0,342.8,1.0,2.65,0.0
KV122,3498979.47,7512196.98,-280.45,46.3,386.0,1.0,3.0,0.0
KV122,3498980.0,7512196.95,-282.37,94.0,206.63,1.5,3.25,0.0
KV122,3498980.53,7512196.92,-284.3,94.0,72.14,1.4,2.4,0.0
KV122,3498981.06,7512196.89,-286.23,94.0,89.7,1.0,2.0,0.0
KV122,3498981.6,7512196.86,-288.16,94.0,258.0,1.0,2.0,0.0
KV122,3498982.13,7512196.82,-290.08,94.0,760.35,1.0,2.51,0.0
KV122,3498982.66,7512196.79,-292.01,94.0,408.8,1.0,2.7,0.0
KV122,3498983.2,7512196.76,-293.94,94.0,525.28,1.0,1.54,0.0
KV122,3498985.86,7512196.61,-303.58,95.3,179.5,1.0,1.0,0.0
KV122,3498986.39,7512196.58,-305.5,94.0,168.0,1.0,1.0,0.0
KV122,3498986.93,7512196.54,-307.43,94.0,385.0,1.0,1.0,0.0
KV122,3498987.46,7512196.51,-309.36,94.0,493.0,1.0,1.0,0.0
KV122,3498987.99,7512196.48,-311.29,94.0,435.5,1.0,1.0,0.0
KV122,3498988.52,7512196.45,-313.21,94.0,342.0,1.0,1.0,0.0
KV122,3498989.06,7512196.42,-315.14,95.6,115.28,1.0,1.8,0.0
KV122,3498989.59,7512196.39,-317.07,96.0,146.0,1.0,2.0,0.0
KV123,3499135.37,7512200.26,189.93,93.0,368.64,1.0,1.0,0.0
KV123,3499136.03,7512200.27,188.04,93.0,383.51,1.0,1.0,0.0
KV123,3499143.32,7512200.51,167.29,93.0,803.96,1.0,2.0,0.0
KV123,3499143.98,7512200.54,165.4,93.0,326.55,1.0,2.0,0.0
KV123,3499144.65,7512200.56,163.51,93.0,397.98,1.0,2.0,0.0
KV123,3499145.31,7512200.59,161.63,93.0,538.6,1.0,1.14,0.0
KV123,3499145.98,7512200.61,159.74,93.0,325.38,1.0,0.87,0.0
KV123,3499146.64,7512200.63,157.85,93.0,319.09,1.0,1.0,0.0
KV123,3499147.3,7512200.66,155.97,93.0,277.87,1.0,0.82,0.0
KV123,3499153.34,7512200.96,139.01,94.8,392.21,1.0,2.0,0.0
KV123,3499154.02,7512201.0,137.13,95.0,573.81,1.0,2.0,0.0
KV123,3499154.69,7512201.04,135.25,95.0,722.32,1.0,2.0,0.0
KV123,3499157.39,7512201.19,127.72,95.0,319.49,1.0,1.0,0.0
KV123,3499158.06,7512201.27,125.83,95.0,262.09,1.0,1.0,0.0
KV123,3499158.73,7512201.35,123.95,95.0,263.2,1.0,1.0,0.0
KV123,3499159.4,7512201.43,122.07,95.0,301.31,1.0,1.0,0.0
KV123,3499160.07,7512201.51,120.19,95.0,393.42,1.0,1.0,0.0
KV123,3499160.74,7512201.59,118.31,95.0,400.25,1.0,1.0,0.0
KV123,3499161.41,7512201.67,116.42,95.0,371.34,1.0,1.0,0.0
KV123,3499162.08,7512201.75,114.54,95.0,372.34,1.0,1.0,0.0
KV123,3499162.75,7512201.82,112.66,85.7,353.73,1.0,1.0,0.0
KV123,3499164.1,7512202.0,108.89,64.0,814.06,1.0,2.0,0.0
KV123,3499164.77,7512202.11,107.01,90.32,598.57,1.0,2.0,0.0
KV123,3499165.43,7512202.22,105.13,91.0,1131.15,1.0,2.0,0.0
KV123,3499166.1,7512202.34,103.25,91.0,1173.74,1.0,2.0,0.0
KV123,3499166.77,7512202.45,101.37,93.4,1220.08,1.0,2.0,0.0
KV123,3499167.44,7512202.56,99.49,95.0,926.42,1.0,1.73,0.0
KV123,3499177.49,7512204.25,71.27,95.6,561.6,1.0,2.0,0.0
KV123,3499178.16,7512204.36,69.39,96.0,429.23,1.0,2.0,0.0
KV123,3499178.83,7512204.47,67.51,96.0,519.15,1.0,2.0,0.0
KV123,3499179.5,7512204.58,65.63,96.0,494.1,1.0,0.0,0.0
KV123,3499194.67,7512207.33,24.42,96.0,277.26,2.0,2.0,0.0
KV123,3499195.36,7512207.45,22.54,96.07,300.1,2.0,2.0,0.0
KV123,3499196.05,7512207.58,20.67,99.0,333.39,2.0,2.0,0.0
KV123,3499196.74,7512207.71,18.8,99.0,353.56,2.0,1.96,0.0
KV123,3499223.55,7512213.18,-56.37,96.53,810.05,1.0,2.6,0.0
KV123,3499224.22,7512213.32,-58.25,96.0,746.58,1.0,3.0,0.0
KV123,3499224.88,7512213.46,-60.14,96.0,637.96,1.39,1.96,0.0
KV123,3499225.55,7512213.6,-62.02,96.0,495.32,2.0,2.0,0.0
KV123,3499230.16,7512214.48,-75.21,99.0,568.71,2.0,2.0,0.0
KV123,3499230.82,7512214.61,-77.09,99.0,443.72,2.0,2.0,0.0
KV123,3499231.48,7512214.73,-78.98,99.0,510.76,2.0,2.0,0.0
KV123,3499232.13,7512214.86,-80.86,99.0,569.57,2.0,2.0,0.0
KV123,3499232.77,7512214.97,-82.75,99.0,722.3,0.0,2.0,0.0
KV124,3498865.92,7511969.45,-159.56,99.0,206.5,2.0,3.0,0.0
KV124,3498866.53,7511969.64,-161.45,99.0,190.0,2.0,3.0,0.0
KV124,3498867.14,7511969.83,-163.35,99.0,191.0,2.0,3.0,0.0
KV124,3498867.74,7511970.03,-165.24,99.0,221.5,2.0,3.0,0.0
KV124,3498868.35,7511970.22,-167.14,99.0,205.0,2.0,3.0,0.0
KV124,3498868.96,7511970.42,-169.03,99.0,234.0,2.0,3.0,0.0
KV124,3498869.56,7511970.61,-170.93,98.25,380.13,2.0,2.63,0.0
KV124,3498877.48,7511973.16,-195.56,99.0,142.5,1.0,1.0,0.0
KV124,3498878.1,7511973.36,-197.45,99.0,119.15,1.0,1.0,0.0
KV124,3498878.72,7511973.57,-199.35,99.0,75.35,1.0,1.0,0.0
KV124,3498879.33,7511973.77,-201.24,99.0,76.75,1.0,1.0,0.0
KV125,3498851.82,7511949.07,148.04,89.0,705.0,1.0,1.0,0.0
KV125,3498852.35,7511949.05,146.11,93.9,613.5,1.0,1.0,0.0
KV125,3498852.87,7511949.02,144.18,99.0,511.5,1.0,1.0,0.0
KV125,3498853.4,7511949.0,142.25,99.0,455.5,1.0,1.0,0.0
KV125,3498853.92,7511948.97,140.32,99.0,381.0,1.0,1.0,0.0
KV125,3498854.45,7511948.95,138.39,94.65,315.75,1.0,5.05,0.0
KV125,3498855.49,7511948.9,134.53,93.91,47.39,1.0,2.8,0.0
KV125,3498856.02,7511948.87,132.6,94.0,161.0,1.0,2.0,0.0
KV125,3498856.54,7511948.85,130.67,94.0,139.5,1.0,2.0,0.0
KV125,3498866.61,7511948.5,94.03,99.0,219.0,1.0,0.87,0.0
KV125,3498867.15,7511948.49,92.1,99.0,196.5,1.0,1.0,0.0
KV125,3498867.68,7511948.49,90.18,97.45,198.5,1.0,1.0,0.0
KV125,3498868.22,7511948.49,88.25,97.0,272.5,1.0,1.0,0.0
KV125,3498868.76,7511948.49,86.32,97.0,325.5,1.0,1.0,0.0
KV125,3498869.29,7511948.49,84.4,97.0,327.0,1.0,1.0,0.0
KV125,3498919.73,7511952.95,-90.38,98.0,945.02,1.0,0.97,0.0
KV125,3498921.51,7511953.24,-96.11,98.0,157.0,1.0,1.0,0.0
KV125,3498922.11,7511953.33,-98.01,98.0,153.0,1.0,1.0,0.0
KV125,3498922.7,7511953.42,-99.92,98.0,133.5,1.0,1.0,0.0
KV125,3498923.3,7511953.52,-101.83,98.0,130.5,1.0,1.0,0.0
KV125,3498923.89,7511953.61,-103.73,98.0,171.5,1.0,1.0,0.0
KV125,3498924.49,7511953.71,-105.64,98.0,153.19,1.0,1.41,0.0
KV125,3498934.69,7511955.9,-138.0,99.0,285.0,3.0,4.0,0.0
KV125,3498935.29,7511956.05,-139.9,99.0,397.0,3.0,4.0,0.0
KV125,3498935.89,7511956.19,-141.8,99.0,318.0,3.0,4.0,0.0
KV125,3498936.49,7511956.34,-143.71,99.0,318.0,3.0,4.0,0.0
KV125,3498937.09,7511956.49,-145.61,99.0,306.9,3.0,3.7,0.0
KV125,3498939.48,7511957.07,-153.22,99.0,341.0,3.0,3.0,0.0
KV125,3498940.08,7511957.22,-155.12,99.0,430.0,3.0,3.0,0.0
KV125,3498940.68,7511957.37,-157.02,93.0,561.0,3.0,2.8,0.0
KV125,3498946.08,7511958.68,-174.14,99.0,235.43,1.0,2.0,0.0
KV125,3498946.69,7511958.83,-176.04,99.0,226.0,1.0,0.0,0.0
KV125,3498955.21,7511960.86,-202.64,97.0,281.0,2.0,3.65,0.0
KV125,3498962.52,7511962.6,-225.43,98.0,204.0,2.0,2.0,0.0
KV125,3498963.14,7511962.74,-227.33,98.0,231.0,2.0,3.0,0.0
KV125,3498963.76,7511962.88,-229.22,98.0,274.5,2.0,3.0,0.0
KV125,3498964.38,7511963.03,-231.12,98.0,252.0,2.0,3.0,0.0
KV125,3498965.0,7511963.17,-233.02,98.0,241.0,2.0,3.0,0.0
KV125,3498969.34,7511964.16,-246.29,74.78,170.9,1.0,1.52,0.0
KV125,3498969.98,7511964.3,-248.18,71.0,172.0,1.0,2.0,0.0
KV125,3498970.61,7511964.44,-250.07,79.4,112.69,1.0,1.35,0.0
KV125,3498971.25,7511964.58,-251.96,99.0,66.1,1.0,1.0,0.0
KV125,3498971.89,7511964.72,-253.85,99.0,152.0,1.0,1.0,0.0
KV125,3498976.34,7511965.7,-267.09,98.0,249.5,2.0,1.5,0.0
KV125,3498976.98,7511965.84,-268.98,98.0,242.5,2.0,2.0,0.0
KV125,3498977.61,7511965.98,-270.87,98.0,213.0,2.0,2.0,0.0
KV125,3498978.25,7511966.12,-272.76,98.0,234.0,2.0,2.0,0.0
KV125,3498978.89,7511966.26,-274.65,98.0,259.0,2.0,2.0,0.0
KV126,3498872.46,7512250.23,221.77,79.51,289.0,1.0,4.0,0.0
KV126,3498872.8,7512250.27,219.8,95.0,173.0,1.0,4.0,0.0
KV126,3498873.14,7512250.3,217.83,95.0,325.0,1.0,4.0,0.0
KV126,3498873.48,7512250.33,215.86,95.0,234.5,1.0,3.0,0.0
KV126,3498877.18,7512250.62,194.17,85.0,143.75,1.0,1.05,0.0
KV126,3498877.5,7512250.63,192.2,85.0,209.0,1.0,1.0,0.0
KV126,3498877.83,7512250.63,190.23,85.0,215.0,1.0,1.0,0.0
KV126,3498882.0,7512250.62,164.57,84.74,371.4,1.0,1.0,0.0
KV126,3498882.32,7512250.62,162.59,86.0,514.0,1.0,1.0,0.0
KV126,3498882.64,7512250.61,160.62,86.0,633.5,1.0,1.0,0.0
KV126,3498884.55,7512250.56,148.77,97.0,706.1,1.0,1.5,0.0
KV126,3498885.5,7512250.54,142.84,97.0,829.6,1.0,2.0,0.0
KV126,3498885.82,7512250.53,140.87,97.0,774.45,1.0,1.5,0.0
KV126,3498887.09,7512250.51,132.97,91.0,934.18,1.0,1.63,0.0
KV126,3498887.4,7512250.5,131.0,91.0,901.8,1.0,2.0,0.0
KV126,3498887.72,7512250.49,129.02,91.0,836.7,1.0,2.0,0.0
KV126,3498888.04,7512250.48,127.05,91.0,475.03,1.0,2.0,0.0
KV126,3498888.36,7512250.48,125.07,91.0,376.75,1.0,2.0,0.0
KV126,3498888.99,7512250.46,121.12,91.0,670.29,1.0,2.25,0.0
KV126,3498889.31,7512250.45,119.15,89.7,1471.53,1.0,3.0,0.0
KV126,3498889.63,7512250.45,117.18,87.0,1801.77,1.0,3.0,0.0
KV126,3498889.95,7512250.44,115.2,87.0,1250.27,1.25,3.0,0.0
KV126,3498890.26,7512250.43,113.23,87.0,900.3,2.0,3.0,0.0
KV126,3498890.58,7512250.42,111.25,87.0,1072.43,1.27,3.0,0.0
KV126,3498890.9,7512250.42,109.28,87.0,1184.65,1.0,3.0,0.0
KV126,3498891.22,7512250.41,107.3,87.0,1309.48,1.0,3.0,0.0
KV126,3498891.53,7512250.4,105.33,87.0,1374.02,1.0,3.0,0.0
KV126,3498891.85,7512250.39,103.35,95.4,1237.77,3.0,2.1,0.0
KV126,3498892.17,7512250.39,101.38,97.0,1168.19,1.35,3.0,0.0
KV126,3498892.49,7512250.38,99.4,97.92,764.7,1.7,3.0,0.0
KV126,3498892.8,7512250.37,97.43,98.0,657.18,2.0,3.0,0.0
KV126,3498893.12,7512250.36,95.45,96.23,999.3,2.0,2.47,0.0
KV126,3498893.44,7512250.36,93.48,92.0,644.22,1.3,2.0,0.0
KV126,3498893.76,7512250.35,91.51,92.0,735.05,1.25,2.25,0.0
KV126,3498894.08,7512250.34,89.53,95.69,850.54,2.0,3.0,0.0
KV126,3498894.39,7512250.33,87.56,98.0,591.09,2.0,3.0,0.0
KV126,3498894.71,7512250.33,85.58,98.0,598.8,2.0,3.0,0.0
KV126,3498895.03,7512250.32,83.61,94.63,1055.85,1.17,2.17,0.0
KV126,3498895.35,7512250.31,81.63,93.0,1251.4,1.0,2.0,0.0
KV126,3498895.66,7512250.3,79.66,93.0,1107.81,1.0,2.0,0.0
KV126,3498895.98,7512250.3,77.68,95.22,751.53,1.0,2.65,0.0
KV126,3498896.3,7512250.29,75.71,99.0,747.79,1.0,3.0,0.0
KV126,3498896.62,7512250.28,73.73,99.0,488.78,1.0,3.0,0.0
KV126,3498896.93,7512250.27,71.76,99.0,500.06,1.0,3.0,0.0
KV126,3498897.25,7512250.27,69.79,99.0,455.96,1.73,3.0,0.0
KV126,3498897.57,7512250.26,67.81,99.0,488.74,2.0,3.0,0.0
KV126,3498897.89,7512250.25,65.84,96.92,474.61,2.0,3.0,0.0
KV126,3498898.21,7512250.24,63.86,93.47,478.03,2.0,3.0,0.0
KV126,3498898.52,7512250.24,61.89,99.0,471.55,2.0,3.0,0.0
KV126,3498898.84,7512250.23,59.91,99.0,465.73,2.0,3.0,0.0
KV126,3498899.16,7512250.22,57.94,99.0,431.65,2.0,3.0,0.0
KV126,3498899.48,7512250.2,55.96,99.0,503.61,2.0,3.0,0.0
KV126,3498899.8,7512250.18,53.99,99.0,471.7,2.0,3.0,0.0
KV126,3498900.12,7512250.16,52.02,94.0,594.24,1.33,3.0,0.0
KV126,3498900.45,7512250.14,50.04,93.87,564.66,1.0,3.0,0.0
KV126,3498900.77,7512250.12,48.07,99.0,534.6,1.0,2.5,0.0
KV126,3498901.09,7512250.1,46.1,99.0,617.18,1.0,2.0,0.0
KV126,3498901.41,7512250.07,44.12,99.0,625.34,1.0,2.0,0.0
KV126,3498901.74,7512250.05,42.15,99.0,537.16,1.0,2.0,0.0
KV126,3498902.06,7512250.03,40.17,99.0,451.61,1.0,2.0,0.0
KV126,3498902.38,7512250.01,38.2,99.0,518.24,1.0,2.0,0.0
KV126,3498902.7,7512249.99,36.23,83.75,599.33,1.0,2.49,0.0
KV126,3498903.03,7512249.97,34.25,99.0,409.91,1.0,3.0,0.0
KV126,3498903.35,7512249.95,32.28,99.0,429.4,1.0,3.0,0.0
KV126,3498903.67,7512249.93,30.31,92.75,898.17,1.0,2.0,0.0
KV126,3498903.99,7512249.91,28.33,90.0,1043.82,1.0,2.0,0.0
KV126,3498904.64,7512249.86,24.38,96.0,834.73,2.0,3.0,0.0
KV126,3498908.87,7512249.53,-1.27,94.0,421.9,2.0,2.7,0.0
KV126,3498909.21,7512249.49,-3.24,94.0,728.0,2.0,3.0,0.0
KV126,3498909.55,7512249.44,-5.21,94.0,639.5,2.0,3.0,0.0
KV126,3498909.89,7512249.4,-7.18,94.0,1269.8,2.0,3.92,0.0
KV126,3498910.23,7512249.35,-9.15,94.0,1390.0,2.0,4.0,0.0
KV126,3498910.57,7512249.31,-11.12,94.0,1073.75,1.53,3.54,0.0
KV126,3498910.91,7512249.26,-13.09,87.33,1010.28,1.0,2.78,0.0
KV126,3498911.25,7512249.22,-15.06,71.0,1147.5,1.0,2.0,0.0
KV126,3498911.59,7512249.17,-17.03,71.0,989.65,1.42,2.42,0.0
KV126,3498911.93,7512249.13,-19.0,94.66,874.0,2.0,3.0,0.0
KV126,3498912.27,7512249.08,-20.97,97.0,860.5,2.0,3.0,0.0
KV126,3498912.61,7512249.04,-22.94,84.93,1011.05,1.55,3.0,0.0
KV126,3498912.95,7512248.99,-24.91,76.0,1190.0,1.0,3.0,0.0
KV126,3498913.29,7512248.95,-26.88,76.0,986.85,1.8,3.0,0.0
KV126,3498913.63,7512248.9,-28.85,76.0,1015.5,2.0,3.0,0.0
KV126,3498913.97,7512248.86,-30.82,76.0,910.0,2.0,3.0,0.0
KV126,3498914.31,7512248.81,-32.79,76.0,758.0,2.0,3.0,0.0
KV126,3498914.65,7512248.77,-34.76,77.1,529.6,1.9,2.9,0.0
KV126,3498914.99,7512248.72,-36.73,98.0,524.63,1.63,2.63,0.0
KV126,3498915.32,7512248.68,-38.7,98.0,401.7,2.0,3.0,0.0
KV126,3498915.66,7512248.63,-40.67,98.0,435.85,1.27,3.0,0.0
KV126,3498916.0,7512248.59,-42.65,98.0,290.5,1.0,3.0,0.0
KV126,3498916.34,7512248.54,-44.62,98.0,371.48,1.0,2.44,0.0
KV126,3498916.68,7512248.5,-46.59,94.7,314.0,1.0,2.0,0.0
KV126,3498917.02,7512248.45,-48.56,83.0,394.0,1.0,2.0,0.0
KV126,3498917.36,7512248.41,-50.53,83.0,159.0,1.0,2.0,0.0
KV126,3498917.7,7512248.36,-52.5,85.31,350.28,1.0,2.26,0.0
KV126,3498918.04,7512248.32,-54.47,97.0,189.0,1.0,2.0,0.0
KV126,3498918.38,7512248.27,-56.44,97.0,160.0,1.0,2.0,0.0
